DATE,SP500,GOOGLE,AMAZON,APPLE,MICROSOFT
2016-12-19,2262.530029,794.200012,766,116.639999,63.619999
2016-12-20,2270.76001,796.419983,771.219971,116.949997,63.540001
2016-12-21,2265.179932,794.559998,770.599976,117.059998,63.540001
2016-12-22,2260.959961,791.26001,766.340027,116.290001,63.549999
2016-12-23,2263.790039,789.909973,760.590027,116.519997,63.240002
2016-12-27,2268.879883,791.549988,771.400024,117.260002,63.279999
2016-12-28,2249.919922,785.049988,772.130005,116.760002,62.990002
2016-12-29,2249.26001,782.789978,765.150024,116.730003,62.900002
2016-12-30,2238.830078,771.820007,749.869995,115.82,62.139999
2017-01-03,2257.830078,786.140015,753.669983,116.150002,62.580002
2017-01-04,2270.75,786.900024,757.179993,116.019997,62.299999
2017-01-05,2269,794.02002,780.450012,116.610001,62.299999
2017-01-06,2276.97998,806.150024,795.98999,117.910004,62.84
2017-01-09,2268.899902,806.650024,796.919983,118.989998,62.639999
2017-01-10,2268.899902,804.789978,795.900024,119.110001,62.619999
2017-01-11,2275.320068,807.909973,799.02002,119.75,63.189999
2017-01-12,2270.439941,806.359985,813.640015,119.25,62.610001
2017-01-13,2274.639893,807.880005,817.140015,119.040001,62.700001
2017-01-17,2267.889893,804.609985,809.719971,120,62.529999
2017-01-18,2271.889893,806.070007,807.47998,119.989998,62.5
2017-01-19,2263.689941,802.174988,809.039978,119.779999,62.299999
2017-01-20,2271.310059,805.02002,808.330017,120,62.740002
2017-01-23,2265.199951,819.309998,817.880005,120.080002,62.959999
2017-01-24,2280.070068,823.869995,822.440002,119.970001,63.52
2017-01-25,2298.370117,835.669983,836.52002,121.879997,63.68
2017-01-26,2296.679932,832.150024,839.150024,121.940002,64.269997
2017-01-27,2294.689941,823.309998,835.77002,121.949997,65.779999
2017-01-30,2280.899902,802.320007,830.380005,121.629997,65.129997
2017-01-31,2278.870117,796.789978,823.47998,121.349998,64.650002
2017-02-01,2279.550049,795.695007,832.349976,128.75,63.580002
2017-02-02,2280.850098,798.530029,839.950012,128.529999,63.169998
2017-02-03,2297.419922,801.48999,810.200012,129.080002,63.68
2017-02-06,2292.560059,801.340027,807.640015,130.289993,63.639999
2017-02-07,2293.080078,806.969971,812.5,131.529999,63.43
2017-02-08,2294.669922,808.380005,819.710022,132.039993,63.34
2017-02-09,2307.870117,809.559998,821.359985,132.419998,64.059998
2017-02-10,2316.100098,813.669983,827.460022,132.119995,64
2017-02-13,2328.25,819.23999,836.530029,133.289993,64.720001
2017-02-14,2337.580078,820.450012,836.390015,135.020004,64.57
2017-02-15,2349.25,818.97998,842.700012,135.509995,64.529999
2017-02-16,2347.219971,824.159973,844.140015,135.350006,64.519997
2017-02-17,2351.159912,828.070007,845.070007,135.720001,64.620003
2017-02-21,2365.379883,831.659973,856.440002,136.699997,64.489998
2017-02-22,2362.820068,830.76001,855.609985,137.110001,64.360001
2017-02-23,2363.810059,831.330017,852.190002,136.529999,64.620003
2017-02-24,2367.340088,828.640015,845.23999,136.660004,64.620003
2017-02-27,2369.75,829.280029,848.640015,136.929993,64.230003
2017-02-28,2363.639893,823.210022,845.039978,136.990005,63.98
2017-03-01,2395.959961,835.23999,853.080017,139.789993,64.940002
2017-03-02,2381.919922,830.630005,848.909973,138.960007,64.010002
2017-03-03,2383.120117,829.080017,849.880005,139.779999,64.25
2017-03-06,2375.310059,827.780029,846.609985,139.339996,64.269997
2017-03-07,2368.389893,831.909973,846.02002,139.520004,64.400002
2017-03-08,2362.97998,835.369995,850.5,139,64.989998
2017-03-09,2364.870117,838.679993,853,138.679993,64.730003
2017-03-10,2372.600098,843.25,852.460022,139.139999,64.93
2017-03-13,2373.469971,845.539978,854.590027,139.199997,64.709999
2017-03-14,2365.449951,845.619995,852.530029,138.990005,64.410004
2017-03-15,2385.26001,847.200012,852.969971,140.460007,64.75
2017-03-16,2381.379883,848.780029,853.419983,140.690002,64.639999
2017-03-17,2378.25,852.119995,852.309998,139.990005,64.870003
2017-03-20,2373.469971,848.400024,856.969971,141.460007,64.93
2017-03-21,2344.02002,830.460022,843.200012,139.839996,64.209999
2017-03-22,2348.449951,829.590027,848.059998,141.419998,65.029999
2017-03-23,2345.959961,817.580017,847.380005,140.919998,64.870003
2017-03-24,2343.97998,814.429993,845.609985,140.639999,64.980003
2017-03-27,2341.590088,819.51001,846.820007,140.880005,65.099998
2017-03-28,2358.570068,820.919983,856,143.800003,65.290001
2017-03-29,2361.129883,831.409973,874.320007,144.119995,65.470001
2017-03-30,2368.060059,831.5,876.340027,143.929993,65.709999
2017-03-31,2362.719971,829.559998,886.539978,143.660004,65.860001
2017-04-03,2358.840088,838.549988,891.51001,143.699997,65.550003
2017-04-04,2360.159912,834.570007,906.830017,144.770004,65.730003
2017-04-05,2352.949951,831.409973,909.280029,144.020004,65.559998
2017-04-06,2357.48999,827.880005,898.280029,143.660004,65.730003
2017-04-07,2355.540039,824.669983,894.880005,143.339996,65.68
2017-04-10,2357.159912,824.72998,907.039978,143.169998,65.529999
2017-04-11,2353.780029,823.349976,902.359985,141.630005,65.480003
2017-04-12,2344.929932,824.320007,896.22998,141.800003,65.230003
2017-04-13,2328.949951,823.559998,884.669983,141.050003,64.949997
2017-04-17,2349.01001,837.169983,901.98999,141.830002,65.480003
2017-04-18,2342.189941,836.820007,903.780029,141.199997,65.389999
2017-04-19,2338.169922,838.210022,899.200012,140.679993,65.040001
2017-04-20,2355.840088,841.650024,902.059998,142.440002,65.5
2017-04-21,2348.689941,843.190002,898.530029,142.270004,66.400002
2017-04-24,2374.149902,862.76001,907.409973,143.639999,67.529999
2017-04-25,2388.610107,872.299988,907.619995,144.529999,67.919998
2017-04-26,2387.449951,871.72998,909.289978,143.679993,67.830002
2017-04-27,2388.77002,874.25,918.380005,143.789993,68.269997
2017-04-28,2384.199951,905.960022,924.98999,143.649994,68.459999
2017-05-01,2388.330078,912.570007,948.22998,146.580002,69.410004
2017-05-02,2391.169922,916.440002,946.940002,147.509995,69.300003
2017-05-03,2388.129883,927.039978,941.030029,147.059998,69.080002
2017-05-04,2389.52002,931.659973,937.530029,146.529999,68.809998
2017-05-05,2399.290039,927.130005,934.150024,148.960007,69
2017-05-08,2399.379883,934.299988,949.039978,153.009995,68.940002
2017-05-09,2396.919922,932.169983,952.820007,153.990005,69.040001
2017-05-10,2399.629883,928.780029,948.950012,153.259995,69.309998
2017-05-11,2394.439941,930.599976,947.619995,153.949997,68.459999
2017-05-12,2390.899902,932.219971,961.349976,156.100006,68.379997
2017-05-15,2402.320068,937.080017,957.969971,155.699997,68.43
2017-05-16,2400.669922,943,966.070007,155.470001,69.410004
2017-05-17,2357.030029,919.619995,944.76001,150.25,67.480003
2017-05-18,2365.719971,930.23999,958.48999,152.539993,67.709999
2017-05-19,2381.72998,934.01001,959.840027,153.059998,67.690002
2017-05-22,2394.02002,941.859985,970.669983,153.990005,68.449997
2017-05-23,2398.419922,948.820007,971.539978,153.800003,68.68
2017-05-24,2404.389893,954.960022,980.349976,153.339996,68.769997
2017-05-25,2415.070068,969.539978,993.380005,153.869995,69.620003
2017-05-26,2415.820068,971.469971,995.780029,153.610001,69.959999
2017-05-30,2412.909912,975.880005,996.700012,153.669998,70.410004
2017-05-31,2411.800049,964.859985,994.619995,152.759995,69.839996
2017-06-01,2430.060059,966.950012,995.950012,153.179993,70.099998
2017-06-02,2439.070068,975.599976,1006.72998,155.449997,71.760002
2017-06-05,2436.100098,983.679993,1011.340027,153.929993,72.279999
2017-06-06,2429.330078,976.570007,1003,154.449997,72.519997
2017-06-07,2433.139893,980.940002,1010.070007,155.369995,72.389999
2017-06-08,2433.790039,983.409973,1010.27002,154.990005,71.949997
2017-06-09,2431.77002,949.830017,978.309998,148.979996,70.32
2017-06-12,2429.389893,942.900024,964.909973,145.419998,69.779999
2017-06-13,2440.350098,953.400024,980.789978,146.589996,70.650002
2017-06-14,2437.919922,950.76001,976.469971,145.160004,70.269997
2017-06-15,2432.459961,942.309998,964.169983,144.289993,69.900002
2017-06-16,2433.149902,939.780029,987.710022,142.270004,70
2017-06-19,2453.459961,957.369995,995.169983,146.339996,70.870003
2017-06-20,2437.030029,950.630005,992.590027,145.009995,69.910004
2017-06-21,2435.610107,959.450012,1002.22998,145.869995,70.269997
2017-06-22,2434.5,957.090027,1001.299988,145.630005,70.260002
2017-06-23,2438.300049,965.590027,1003.73999,146.279999,71.209999
2017-06-26,2439.070068,952.27002,993.97998,145.820007,70.529999
2017-06-27,2419.379883,927.330017,976.780029,143.729996,69.209999
2017-06-28,2440.689941,940.48999,990.330017,145.830002,69.800003
2017-06-29,2419.699951,917.789978,975.929993,143.679993,68.489998
2017-06-30,2423.409912,908.72998,968,144.020004,68.93
2017-07-03,2429.01001,898.700012,953.659973,143.5,68.169998
2017-07-05,2432.540039,911.710022,971.400024,144.089996,69.080002
2017-07-06,2409.75,906.690002,965.140015,142.729996,68.57
2017-07-07,2425.179932,918.590027,978.76001,144.179993,69.459999
2017-07-10,2427.429932,928.799988,996.469971,145.059998,69.980003
2017-07-11,2425.530029,930.090027,994.130005,145.529999,69.989998
2017-07-12,2443.25,943.830017,1006.51001,145.740005,71.150002
2017-07-13,2447.830078,947.159973,1000.630005,147.770004,71.769997
2017-07-14,2459.27002,955.98999,1001.809998,149.039993,72.779999
2017-07-17,2459.139893,953.419983,1010.039978,149.559998,73.349998
2017-07-18,2460.610107,965.400024,1024.449951,150.080002,73.300003
2017-07-19,2473.830078,970.890015,1026.869995,151.020004,73.860001
2017-07-20,2473.449951,968.150024,1028.699951,150.339996,74.220001
2017-07-21,2472.540039,972.919983,1025.670044,150.270004,73.790001
2017-07-24,2469.909912,980.340027,1038.949951,152.089996,73.599998
2017-07-25,2477.129883,950.700012,1039.869995,152.740005,74.190002
2017-07-26,2477.830078,947.799988,1052.800049,153.460007,74.050003
2017-07-27,2475.419922,934.090027,1046,150.559998,73.160004
2017-07-28,2472.100098,941.530029,1020.039978,149.5,73.040001
2017-07-31,2470.300049,930.5,987.780029,148.729996,72.699997
2017-08-01,2476.350098,930.830017,996.190002,150.050003,72.580002
2017-08-02,2477.570068,930.390015,995.890015,157.139999,72.260002
2017-08-03,2472.159912,923.650024,986.919983,155.570007,72.150002
2017-08-04,2476.830078,927.960022,987.580017,156.389999,72.68
2017-08-07,2480.909912,929.359985,992.27002,158.809998,72.400002
2017-08-08,2474.919922,926.789978,989.840027,160.080002,72.790001
2017-08-09,2474.02002,922.900024,982.01001,161.059998,72.470001
2017-08-10,2438.209961,907.23999,956.919983,155.320007,71.410004
2017-08-11,2441.320068,914.390015,967.98999,157.479996,72.5
2017-08-14,2465.840088,922.669983,983.299988,159.850006,73.589996
2017-08-15,2464.610107,922.219971,982.73999,161.600006,73.220001
2017-08-16,2468.110107,926.960022,978.179993,160.949997,73.650002
2017-08-17,2430.01001,910.97998,960.570007,157.860001,72.400002
2017-08-18,2425.550049,910.669983,958.469971,157.5,72.489998
2017-08-21,2428.370117,906.659973,953.289978,157.210007,72.150002
2017-08-22,2452.51001,924.690002,966.900024,159.779999,73.160004
2017-08-23,2444.040039,927,958,159.979996,72.720001
2017-08-24,2438.969971,921.280029,952.450012,159.270004,72.690002
2017-08-25,2443.050049,915.890015,945.26001,159.860001,72.82
2017-08-28,2444.23999,913.809998,946.02002,161.470001,72.830002
2017-08-29,2446.300049,921.289978,954.059998,162.910004,73.050003
2017-08-30,2457.590088,929.570007,967.590027,163.350006,74.010002
2017-08-31,2471.649902,939.330017,980.599976,164,74.769997
2017-09-01,2476.550049,937.340027,978.25,164.050003,73.940002
2017-09-05,2457.850098,928.450012,965.27002,162.080002,73.610001
2017-09-06,2465.540039,927.809998,967.799988,161.910004,73.400002
2017-09-07,2465.100098,935.950012,979.469971,161.259995,74.339996
2017-09-08,2461.429932,926.5,965.900024,158.630005,73.980003
2017-09-11,2488.110107,929.080017,977.960022,161.5,74.760002
2017-09-12,2496.47998,932.070007,982.580017,160.860001,74.68
2017-09-13,2498.370117,935.090027,999.599976,159.649994,75.209999
2017-09-14,2495.620117,925.109985,992.210022,158.279999,74.769997
2017-09-15,2500.22998,920.289978,986.789978,159.880005,75.309998
2017-09-18,2503.870117,915,974.190002,158.669998,75.160004
2017-09-19,2506.649902,921.809998,969.859985,158.729996,75.440002
2017-09-20,2508.23999,931.580017,973.210022,156.070007,74.940002
2017-09-21,2500.600098,932.450012,964.650024,153.389999,74.209999
2017-09-22,2502.219971,928.530029,955.099976,151.889999,74.410004
2017-09-25,2496.659912,920.969971,939.789978,150.550003,73.260002
2017-09-26,2496.840088,924.859985,938.599976,153.139999,73.260002
2017-09-27,2507.040039,944.48999,950.869995,154.229996,73.849998
2017-09-28,2510.060059,949.5,956.400024,153.279999,73.870003
2017-09-29,2519.360107,959.109985,961.349976,154.119995,74.489998
2017-10-02,2529.120117,953.27002,959.190002,153.809998,74.610001
2017-10-03,2534.580078,957.789978,957.099976,154.479996,74.260002
2017-10-04,2537.73999,951.679993,965.450012,153.479996,74.690002
2017-10-05,2552.070068,969.960022,980.849976,155.389999,75.970001
2017-10-06,2549.330078,978.890015,989.580017,155.300003,76
2017-10-09,2544.72998,977,990.98999,155.839996,76.290001
2017-10-10,2550.639893,972.599976,987.200012,155.899994,76.290001
2017-10-11,2555.23999,989.25,995,156.550003,76.419998
2017-10-12,2550.929932,987.830017,1000.929993,156,77.120003
2017-10-13,2553.169922,989.679993,1002.940002,156.990005,77.489998
2017-10-16,2557.639893,992,1006.340027,159.880005,77.650002
2017-10-17,2559.360107,992.179993,1009.130005,160.470001,77.589996
2017-10-18,2561.26001,992.809998,997,159.759995,77.610001
2017-10-19,2562.100098,984.450012,986.609985,155.979996,77.910004
2017-10-20,2575.209961,988.200012,982.909973,156.25,78.809998
2017-10-23,2564.97998,968.450012,966.299988,156.169998,78.830002
2017-10-24,2569.129883,970.539978,975.900024,157.100006,78.860001
2017-10-25,2557.149902,973.330017,972.909973,156.410004,78.629997
2017-10-26,2560.399902,972.559998,972.429993,157.410004,78.760002
2017-10-27,2581.070068,1019.27002,1100.949951,163.050003,83.809998
2017-10-30,2572.830078,1017.109985,1110.849976,166.720001,83.889999
2017-10-31,2575.26001,1016.640015,1105.280029,169.039993,83.18
2017-11-01,2579.360107,1025.5,1103.680054,166.889999,83.18
2017-11-02,2579.850098,1025.579956,1094.219971,168.110001,84.050003
2017-11-03,2587.840088,1032.47998,1111.599976,172.5,84.139999
2017-11-06,2591.129883,1025.900024,1120.660034,174.25,84.470001
2017-11-07,2590.639893,1033.329956,1123.170044,174.809998,84.269997
2017-11-08,2594.379883,1039.849976,1132.880005,176.240005,84.559998
2017-11-09,2584.620117,1031.26001,1129.130005,175.880005,84.089996
2017-11-10,2582.300049,1028.069946,1125.349976,174.669998,83.870003
2017-11-13,2584.840088,1025.75,1129.170044,173.970001,83.93
2017-11-14,2578.870117,1026,1136.839966,171.339996,84.050003
2017-11-15,2564.620117,1020.909973,1126.689941,169.080002,82.980003
2017-11-16,2585.639893,1032.5,1137.290039,171.100006,83.199997
2017-11-17,2578.850098,1019.090027,1129.880005,170.149994,82.400002
2017-11-20,2582.139893,1018.380005,1126.310059,169.979996,82.529999
2017-11-21,2599.030029,1034.48999,1139.48999,173.139999,83.720001
2017-11-22,2597.080078,1035.959961,1156.160034,174.960007,83.110001
2017-11-24,2602.419922,1040.609985,1186,174.970001,83.260002
2017-11-27,2601.419922,1054.209961,1195.829956,174.089996,83.870003
2017-11-28,2627.040039,1047.410034,1193.599976,173.070007,84.879997
2017-11-29,2626.070068,1021.659973,1161.27002,169.479996,83.339996
2017-11-30,2647.580078,1021.409973,1176.75,171.850006,84.169998
2017-12-01,2642.219971,1010.169983,1162.349976,171.050003,84.260002
2017-12-04,2639.439941,998.679993,1133.949951,169.800003,81.080002
2017-12-05,2629.570068,1005.150024,1141.569946,169.639999,81.589996
2017-12-06,2629.27002,1018.380005,1152.349976,169.009995,82.779999
2017-12-07,2636.97998,1030.930054,1159.790039,169.320007,82.489998
2017-12-08,2651.5,1037.050049,1162,169.369995,84.160004
2017-12-11,2659.98999,1041.099976,1168.920044,172.669998,85.230003
2017-12-12,2664.110107,1040.47998,1165.079956,171.699997,85.580002
2017-12-13,2662.850098,1040.609985,1164.130005,172.270004,85.349998
2017-12-14,2652.01001,1049.150024,1174.26001,172.220001,84.690002
2017-12-15,2675.810059,1064.189941,1179.140015,173.970001,86.849998
2017-12-18,2690.159912,1077.140015,1190.579956,176.419998,86.379997
2017-12-19,2681.469971,1070.680054,1187.380005,174.539993,85.830002
2017-12-20,2679.25,1064.949951,1177.619995,174.350006,85.519997
2017-12-21,2684.570068,1063.630005,1174.76001,175.009995,85.5
2017-12-22,2683.340088,1060.119995,1168.359985,175.009995,85.510002
2017-12-26,2680.5,1056.73999,1176.76001,170.570007,85.400002
2017-12-27,2682.620117,1049.369995,1182.26001,170.600006,85.709999
2017-12-28,2687.540039,1048.140015,1186.099976,171.080002,85.720001
2017-12-29,2673.610107,1046.400024,1169.469971,169.229996,85.540001
2018-01-02,2695.810059,1065,1189.01001,172.259995,85.949997
2018-01-03,2713.060059,1082.47998,1204.199951,172.229996,86.349998
2018-01-04,2723.98999,1086.400024,1209.589966,173.029999,87.110001
2018-01-05,2743.149902,1102.22998,1229.140015,175,88.190002
2018-01-08,2747.709961,1106.939941,1246.869995,174.350006,88.279999
2018-01-09,2751.290039,1106.26001,1252.699951,174.330002,88.220001
2018-01-10,2748.22998,1102.609985,1254.329956,174.289993,87.82
2018-01-11,2767.560059,1105.52002,1276.680054,175.279999,88.080002
2018-01-12,2786.23999,1122.26001,1305.199951,177.089996,89.599998
2018-01-16,2776.419922,1121.76001,1304.859985,176.190002,88.349998
2018-01-17,2802.560059,1131.97998,1295,179.100006,90.139999
2018-01-18,2798.030029,1129.790039,1293.319946,179.259995,90.099998
2018-01-19,2810.300049,1137.51001,1294.579956,178.460007,90
2018-01-22,2832.969971,1155.810059,1327.310059,177,91.610001
2018-01-23,2839.129883,1169.969971,1362.540039,177.039993,91.900002
2018-01-24,2837.540039,1164.23999,1357.51001,174.220001,91.82
2018-01-25,2839.25,1170.369995,1377.949951,171.110001,92.330002
2018-01-26,2872.870117,1175.839966,1402.050049,171.509995,94.059998
2018-01-29,2853.530029,1175.579956,1417.680054,167.960007,93.919998
2018-01-30,2822.429932,1163.689941,1437.819946,166.970001,92.739998
2018-01-31,2823.810059,1169.939941,1450.890015,167.429993,95.010002
2018-02-01,2821.97998,1167.699951,1390,167.779999,94.260002
2018-02-02,2762.129883,1111.900024,1429.949951,160.5,91.779999
2018-02-05,2648.939941,1055.800049,1390,156.490005,88
2018-02-06,2695.139893,1080.599976,1442.839966,163.029999,91.330002
2018-02-07,2681.659912,1048.579956,1416.780029,159.539993,89.610001
2018-02-08,2581,1001.52002,1350.5,155.149994,85.010002
2018-02-09,2619.550049,1037.780029,1339.599976,156.410004,88.18
2018-02-12,2656,1051.939941,1386.22998,162.710007,89.129997
2018-02-13,2662.939941,1052.099976,1414.51001,164.339996,89.830002
2018-02-14,2698.629883,1069.699951,1451.050049,167.369995,90.809998
2018-02-15,2731.199951,1089.52002,1461.76001,172.990005,92.660004
2018-02-16,2732.219971,1094.800049,1448.689941,172.429993,92
2018-02-20,2716.26001,1102.459961,1468.349976,171.850006,92.720001
2018-02-21,2701.330078,1111.339966,1482.920044,171.070007,91.489998
2018-02-22,2703.959961,1106.630005,1485.339966,172.5,91.730003
2018-02-23,2747.300049,1126.790039,1500,175.5,94.059998
2018-02-26,2779.600098,1143.75,1521.949951,178.970001,95.419998
2018-02-27,2744.280029,1118.290039,1511.97998,178.389999,94.199997
2018-02-28,2713.830078,1104.72998,1512.449951,178.119995,93.769997
2018-03-01,2677.669922,1069.52002,1493.449951,175,92.849998
2018-03-02,2691.25,1078.920044,1500.25,176.210007,93.050003
2018-03-05,2720.939941,1090.930054,1523.609985,176.820007,93.639999
2018-03-06,2728.120117,1095.060059,1537.640015,176.669998,93.32
2018-03-07,2726.800049,1109.640015,1545,175.029999,93.860001
2018-03-08,2738.969971,1126,1551.859985,176.940002,94.43
2018-03-09,2786.570068,1160.040039,1578.890015,179.979996,96.540001
2018-03-12,2783.02002,1164.5,1598.390015,181.720001,96.769997
2018-03-13,2765.310059,1138.170044,1588.180054,179.970001,94.410004
2018-03-14,2749.47998,1149.48999,1591,178.440002,93.849998
2018-03-15,2747.330078,1149.579956,1582.319946,178.649994,94.18
2018-03-16,2752.01001,1135.72998,1571.680054,178.020004,94.599998
2018-03-19,2712.919922,1099.819946,1544.930054,175.300003,92.889999
2018-03-20,2716.939941,1097.709961,1586.51001,175.240005,93.129997
2018-03-21,2711.929932,1090.880005,1581.859985,171.270004,92.480003
2018-03-22,2643.689941,1049.079956,1544.920044,168.850006,89.790001
2018-03-23,2588.26001,1021.570007,1495.560059,164.940002,87.18
2018-03-26,2658.550049,1053.209961,1555.859985,172.770004,93.779999
2018-03-27,2612.620117,1005.099976,1497.050049,168.339996,89.470001
2018-03-28,2605,1004.559998,1431.420044,166.479996,89.389999
2018-03-29,2640.870117,1031.790039,1447.339966,167.779999,91.269997
2018-04-02,2581.879883,1006.469971,1371.98999,166.679993,88.519997
2018-04-03,2614.449951,1013.409973,1392.050049,168.389999,89.709999
2018-04-04,2644.689941,1025.140015,1410.569946,171.610001,92.330002
2018-04-05,2662.840088,1027.810059,1451.75,172.800003,92.379997
2018-04-06,2604.469971,1007.039978,1405.22998,168.380005,90.230003
2018-04-09,2613.159912,1015.450012,1406.079956,170.050003,90.769997
2018-04-10,2656.870117,1031.640015,1436.219971,173.25,92.879997
2018-04-11,2642.189941,1019.969971,1427.050049,172.440002,91.860001
2018-04-12,2663.98999,1032.51001,1448.5,174.139999,93.580002
2018-04-13,2656.300049,1029.27002,1430.790039,174.729996,93.080002
2018-04-16,2677.840088,1037.97998,1441.5,175.820007,94.169998
2018-04-17,2706.389893,1074.160034,1503.829956,178.240005,96.07
2018-04-18,2708.639893,1072.079956,1527.839966,177.839996,96.440002
2018-04-19,2693.129883,1087.699951,1556.910034,172.800003,96.110001
2018-04-20,2670.139893,1072.959961,1527.48999,165.720001,95
2018-04-23,2670.290039,1067.449951,1517.859985,165.240005,95.349998
2018-04-24,2634.560059,1019.97998,1460.089966,162.940002,93.120003
2018-04-25,2639.399902,1021.179993,1460.170044,163.649994,92.309998
2018-04-26,2666.939941,1040.040039,1517.959961,164.220001,94.260002
2018-04-27,2669.909912,1030.050049,1572.619995,162.320007,95.82
2018-04-30,2648.050049,1017.330017,1566.130005,165.259995,93.519997
2018-05-01,2654.800049,1037.310059,1582.26001,169.100006,95
2018-05-02,2635.669922,1024.380005,1569.680054,176.570007,93.510002
2018-05-03,2629.72998,1023.719971,1572.079956,176.889999,94.07
2018-05-04,2663.419922,1048.209961,1580.949951,183.830002,95.160004
2018-05-07,2672.629883,1054.790039,1600.140015,185.160004,96.220001
2018-05-08,2671.919922,1053.910034,1592.390015,186.050003,95.809998
2018-05-09,2697.790039,1082.76001,1608,187.360001,96.940002
2018-05-10,2723.070068,1097.569946,1609.079956,190.039993,97.910004
2018-05-11,2727.719971,1098.26001,1602.910034,188.589996,97.699997
2018-05-14,2730.129883,1100.199951,1601.540039,188.149994,98.029999
2018-05-15,2711.449951,1079.22998,1576.119995,186.440002,97.32
2018-05-16,2722.459961,1081.77002,1587.280029,188.179993,97.150002
2018-05-17,2720.129883,1078.589966,1581.76001,186.990005,96.18
2018-05-18,2712.969971,1066.359985,1574.369995,186.309998,96.360001
2018-05-21,2733.01001,1079.579956,1585.459961,187.630005,97.599998
2018-05-22,2724.439941,1069.72998,1581.400024,187.160004,97.5
2018-05-23,2733.290039,1079.689941,1601.859985,188.360001,98.660004
2018-05-24,2727.76001,1079.23999,1603.069946,188.149994,98.309998
2018-05-25,2721.330078,1075.660034,1610.150024,188.580002,98.360001
2018-05-29,2689.860107,1060.319946,1612.869995,187.899994,98.010002
2018-05-30,2724.01001,1067.800049,1624.890015,187.5,98.949997
2018-05-31,2705.27002,1084.98999,1629.619995,186.869995,98.839996
2018-06-01,2734.620117,1119.5,1641.540039,190.240005,100.790001
2018-06-04,2746.870117,1139.290039,1665.27002,191.830002,101.669998
2018-06-05,2748.800049,1139.660034,1696.349976,193.309998,102.190002
2018-06-06,2772.350098,1136.880005,1695.75,193.979996,102.489998
2018-06-07,2770.370117,1123.859985,1689.300049,193.460007,100.879997
2018-06-08,2779.030029,1120.869995,1683.98999,191.699997,101.629997
2018-06-11,2782,1129.98999,1689.119995,191.229996,101.050003
2018-06-12,2786.850098,1139.319946,1698.75,192.279999,101.309998
2018-06-13,2775.629883,1134.790039,1704.859985,190.699997,100.849998
2018-06-14,2782.48999,1152.119995,1723.859985,190.800003,101.419998
2018-06-15,2779.659912,1152.26001,1715.969971,188.839996,100.129997
2018-06-18,2773.75,1173.459961,1723.790039,188.740005,100.860001
2018-06-19,2762.590088,1168.060059,1734.780029,185.690002,100.860001
2018-06-20,2767.320068,1169.839966,1750.079956,186.5,101.870003
2018-06-21,2749.76001,1157.660034,1730.219971,185.460007,101.139999
2018-06-22,2754.879883,1155.47998,1715.670044,184.919998,100.410004
2018-06-25,2717.070068,1124.810059,1663.150024,182.169998,98.389999
2018-06-26,2723.060059,1118.459961,1691.089966,184.429993,99.080002
2018-06-27,2699.629883,1103.97998,1660.51001,184.160004,97.540001
2018-06-28,2716.310059,1114.219971,1701.449951,185.5,98.629997
2018-06-29,2718.370117,1115.650024,1699.800049,185.110001,98.610001
2018-07-02,2726.709961,1127.459961,1713.780029,187.179993,100.010002
2018-07-03,2713.219971,1102.890015,1693.959961,183.919998,99.050003
2018-07-05,2736.610107,1124.27002,1699.72998,185.399994,99.760002
2018-07-06,2759.820068,1140.170044,1710.630005,187.970001,101.160004
2018-07-09,2784.169922,1154.050049,1739.02002,190.580002,101.849998
2018-07-10,2793.840088,1152.839966,1743.069946,190.350006,102.120003
2018-07-11,2774.02002,1153.900024,1755,187.880005,101.980003
2018-07-12,2798.290039,1183.47998,1796.619995,191.029999,104.190002
2018-07-13,2801.310059,1188.819946,1813.030029,191.330002,105.43
2018-07-16,2798.429932,1183.859985,1822.48999,190.910004,104.910004
2018-07-17,2809.550049,1198.800049,1843.930054,191.449997,105.949997
2018-07-18,2815.620117,1195.880005,1842.920044,190.399994,105.120003
2018-07-19,2804.48999,1186.959961,1812.969971,191.880005,104.400002
2018-07-20,2801.830078,1184.910034,1813.699951,191.440002,106.269997
2018-07-23,2806.97998,1205.5,1802,191.610001,107.970001
2018-07-24,2820.399902,1248.079956,1829.23999,193,107.660004
2018-07-25,2846.070068,1263.699951,1863.609985,194.820007,110.830002
2018-07-26,2837.439941,1268.329956,1808,194.210007,109.620003
2018-07-27,2818.820068,1238.5,1817.27002,190.979996,107.68
2018-07-30,2802.600098,1219.73999,1779.219971,189.910004,105.370003
2018-07-31,2816.290039,1217.26001,1777.439941,190.289993,106.080002
2018-08-01,2813.360107,1220.01001,1797.170044,201.5,106.279999
2018-08-02,2827.219971,1226.150024,1834.329956,207.389999,107.57
2018-08-03,2840.350098,1223.709961,1823.290039,207.990005,108.040001
2018-08-06,2850.399902,1224.77002,1847.75,209.070007,108.129997
2018-08-07,2858.449951,1242.219971,1862.47998,207.110001,108.879997
2018-08-08,2857.699951,1245.609985,1886.52002,207.25,109.489998
2018-08-09,2853.580078,1249.099976,1898.52002,208.880005,109.669998
2018-08-10,2833.280029,1237.609985,1886.300049,207.529999,109
2018-08-13,2821.929932,1235.01001,1896.199951,208.869995,108.209999
2018-08-14,2839.959961,1242.099976,1919.650024,209.75,109.559998
2018-08-15,2818.370117,1214.380005,1882.619995,210.240005,107.660004
2018-08-16,2840.689941,1206.48999,1886.52002,213.320007,107.639999
